SpecialEndingFade_Steps[6].TextContent,"Whatever the experience of being you is, in past, present, future or possibility, it is never  meaningless my friend. Know that too!\n\nEverything is chosen with a higher purpose, the whole weight of reality constraining it into a specific shape. ",過去、現在、未来、または「可」の汝という経験は、必ず意味がある、友よ。それも忘れないで！\n\n何もかも「意味」がある。ただ「現実」の全力で全てのものが、ある「形」に限られる。,
SpecialEndingFade_Steps[6].AnswerText,Continue,続ける,
SpecialEndingFade_Steps[7].TextContent,"You are, by necessity, what logic needs you to be, so that we can all exist. You're an essential gear in the structure of coherence.\n\nWithout you, the entire world would fall apart. I owe you my existence my friend. But so does everyone else.","論理の一貫性に従って、みんなの為に汝が汝。
汝は宇宙の一貫性にできた必要な歯車。\n\n
汝がいなければ、世界は崩れてしまうだろう。我は汝に感謝だよ。みんなも感謝しているはず。",
SpecialEndingFade_Steps[7].AnswerText,Continue,続ける,
SpecialEndingFade_Steps[8].TextContent,"Never lose hope. No matter how strong the void feels. No matter how much evil you see or how meaningless you feel.\n\nWhile the exclusive nature of evil might be necessary for existence, the wish that makes us be, is nothing but love. And we're all one in it.","必ず諦めないで。虚空はどんな強く感じても。どんな「悪」を経験しても、どんな「無力」を感じても。\n\n「悪」というものは、存在の為に必要なものだとしても、我々を作ったのは「愛」。
どんな者でも「愛」という存在の一粒である。",
SpecialEndingFade_Steps[8].AnswerText,Continue,続ける,
SpecialEndingFade_Steps[9].TextContent,"Love is a granted wish. A wish for existence, and reality wishes for your existence, as your awareness itself testifies!\n\nReality has wished you into existence! It loves you! It needs you! Never forget.",愛は与えられたもの。存在の願い。そして、実在が汝の存在を願う、その証として汝という「意識」がある。\n\n実在が望んで、汝を実現した。汝を愛している！汝が必要なんだ！忘れてはいけない。,
SpecialEndingFade_Steps[9].AnswerText,I'll miss you Wes.,ウェスがいなくて、寂しくなる。,
SpecialEndingFade_Steps[10].TextContent,"I'll miss you too my friend. But I'll always be here. I'm a part of your mind just like you're a part of something higher.\n\nI'm sure that if we want to, we'll get to see each other again!",こっちもそうだよ。でも、いつでもここにいる。汝が偉大な何かの一粒だと同じように、我も汝の意識の一粒だ。\n\n二人とも望むのなら、また会えるだろう！,
SpecialEndingFade_Steps[10].AnswerText,I'm sure too.,私もそう思う。,
SpecialEndingFade_Steps[11].TextContent,We're running out of time. It's getting harder to keep it together. \n\nOnce a belief starts losing coherence it's hard to stop it from unraveling. ,そろそろ終わりに近づいている。全てが崩れてしまいそう。\n\n信念が支離滅裂にになったら、いつの間にか解けてしまう。,
SpecialEndingFade_Steps[11].AnswerText,Goodbye Wes.,さようなら、ウェス。,
SpecialEndingFade_Steps[12].TextContent,It's been a pleasure my friend\n\nUntil we meet again!,本当に楽しかったよ。\n\n再び会える日が来るまで。,
SpecialEndingFade_Steps[12].AnswerText,Transcend.,超越する。,
BG_Campfire_GroupName,Campfire,キャンプファイヤー,
BG_Loom_GroupName,Loom,織機,
BG_Puddle_GroupName,Puddle,水溜り,
BG_Raincatcher_GroupName,Raincatcher,レインキャッチャー,
BG_Reservoir_GroupName,Water Reservoir,貯水槽,
BG_Stove_GroupName,Stove,かまど,
Filter_Camp_GameName,Camp,キャンプ,
Filter_Crafting_GameName,Crafting,クラフティング,
Filter_Food_GameName,Food,食べ物,
Filter_Water_GameName,Water,水,
BedRoll_CardName,Bedroll,寝袋,
BedRoll_CardDescription,A portable sleeping bag.,携帯用寝袋,
BedRoll_DismantleActions[0].ActionName,Nap,仮眠,
BedRoll_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない・・・,
BedRoll_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない・・・,
BedRoll_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない・・・,
BedRoll_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい・・・,
BedRoll_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い・・・,
BedRoll_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い・・・,
BedRoll_DismantleActions[0].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,嵐のせいで寝られない！,
BedRoll_DismantleActions[0].FadeMessage,Taking a nap...,仮眠中・・・,
BedRoll_DismantleActions[1].ActionName,Sleep,寝る,
BedRoll_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない・・・,
BedRoll_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない・・・,
BedRoll_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない・・・,
BedRoll_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい・・・,
BedRoll_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い・・・,
BedRoll_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い・・・,
BedRoll_DismantleActions[1].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,嵐のせいで寝られない！,
BedRoll_DismantleActions[1].FadeMessage,Sleeping...,睡眠中・・・,
BedRoll_DismantleActions[2].ActionName,Dismantle,解体する,
BedRustic_CardName,Rustic Bed,素朴なベッド,
BedRustic_CardDescription,A nice wooden bed. My back will thank me.,木でできている丈夫なベッド。これで腰が痛くなくなる。,
BedRustic_DismantleActions[0].ActionName,Nap,仮眠,
BedRustic_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
BedRustic_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
BedRustic_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
BedRustic_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
BedRustic_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
BedRustic_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
BedRustic_DismantleActions[0].FadeMessage,Taking a nap...,仮眠中…,
BedRustic_DismantleActions[1].ActionName,Sleep,寝る,
BedRustic_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
BedRustic_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
BedRustic_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
BedRustic_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
BedRustic_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
BedRustic_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
BedRustic_DismantleActions[1].FadeMessage,Sleeping...,寝ている…,
BedRustic_DismantleActions[2].ActionName,Dismantle,解体する,
BedWooden_CardName,Wooden Bed,木のベッド,
BedWooden_CardDescription,A nice and comfortable wooden bed. My back will thank me.,木でできている快適なベッド。これで腰がよくなる。,
BedWooden_DismantleActions[0].ActionName,Nap,仮眠,
BedWooden_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
BedWooden_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
BedWooden_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
BedWooden_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
BedWooden_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
BedWooden_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
BedWooden_DismantleActions[0].FadeMessage,Taking a nap...,仮眠している…,
BedWooden_DismantleActions[1].ActionName,Sleep,寝る,
BedWooden_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
BedWooden_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
BedWooden_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
BedWooden_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
BedWooden_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
BedWooden_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
BedWooden_DismantleActions[1].FadeMessage,Sleeping...,寝ている…,
BedWooden_DismantleActions[2].ActionName,Take apart and Pick Up,解体して、回収する,
Hammock_CardName,Hammock,ハンモック,
Hammock_CardDescription,A comfortable bed. My back is really going to thank me for this.,快適なベッド。腰が感謝してくれそうだ！,
Hammock_DismantleActions[0].ActionName,Nap,仮眠,
Hammock_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
Hammock_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
Hammock_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
Hammock_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
Hammock_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
Hammock_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
Hammock_DismantleActions[0].FadeMessage,Taking a nap...,仮眠中…,
Hammock_DismantleActions[1].ActionName,Sleep,寝る,
Hammock_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
Hammock_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
Hammock_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
Hammock_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
Hammock_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
Hammock_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
Hammock_DismantleActions[1].FadeMessage,Sleeping...,寝ている…,
Hammock_DismantleActions[2].ActionName,Dismantle,解体する,
LeafBed_CardName,Leaf Bed,葉っぱのベッド,
LeafBed_CardDescription,More comfortable than a shelter.\nShould make sure to keep it in good shape by adding new leaves.,シェルターより快適。\n長く使えるように、葉っぱを足した方がいい。,
LeafBed_CardInteractions[0].ActionName,Repair Bed,ベッドを修理する,
LeafBed_DismantleActions[0].ActionName,Nap,仮眠,
LeafBed_DismantleActions[0].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
LeafBed_DismantleActions[0].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
LeafBed_DismantleActions[0].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
LeafBed_DismantleActions[0].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
LeafBed_DismantleActions[0].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い…,
LeafBed_DismantleActions[0].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
LeafBed_DismantleActions[0].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,嵐のせいで寝られない！,
LeafBed_DismantleActions[0].FadeMessage,Taking a nap...,仮眠中…,
LeafBed_DismantleActions[1].ActionName,Sleep,寝る,
LeafBed_DismantleActions[1].StatInterruptions[1].Notification,I'm too thirsty to sleep...,喉が乾き過ぎて眠れない…,
LeafBed_DismantleActions[1].StatInterruptions[2].Notification,I'm too hot to sleep...,暑過ぎて眠れない…,
LeafBed_DismantleActions[1].StatInterruptions[3].Notification,I'm too cold to sleep...,寒過ぎて眠れない…,
LeafBed_DismantleActions[1].StatInterruptions[4].Notification,I'm losing too much blood...,出血がひどい,
LeafBed_DismantleActions[1].StatInterruptions[5].Notification,I'm not feeling well...,具合が悪い,
LeafBed_DismantleActions[1].StatInterruptions[6].Notification,I'm not feeling well...,具合が悪い…,
LeafBed_DismantleActions[1].StatInterruptions[7].Notification,I can't sleep in the middle of a storm!,嵐のせいで寝られない！,
LeafBed_DismantleActions[1].FadeMessage,Sleeping...,寝ている…,
MermaidNest_CardName,Mermaid nest,人魚の巣,
MermaidNest_CardDescription,A nest made of seaweeds. Helps stay wet and fight land sickness.,海藻でできている巣。陸上酔いと脱水を防ぐ。,
MermaidNest_CardInteractions[0].ActionName,Water,水,
MermaidNest_CardInteractions[1].ActionName,Water,水,
MermaidNest_CardInteractions[2].ActionName,Repair Nest,巣を修復する,
